Time,Object,Event
328.32430813304495,ship.0,Ship has loaded 10 batteries from Antwerp
328.32430813304495,Antwerp,Antwerp has 61 batteries left.
328.4057196947306,ship.9,loaded 97 containers as cargo in Ludwigshafen
328.59093596566044,ship.19,loaded 70 containers as cargo in Rotterdam
328.94093596566046,ship.19,Ship has loaded 7 batteries from Rotterdam
328.94093596566046,Rotterdam,Rotterdam has 104 batteries left.
329.1557196947306,ship.9,Ship has loaded 15 batteries from Ludwigshafen
329.1557196947306,Ludwigshafen,Ludwigshafen has 100 batteries left.
331.1811383742362,ship.25,loaded 57 containers as cargo in Antwerp
331.9868431008481,ship.24,loaded 59 containers as cargo in Amsterdam
332.0311383742362,ship.25,Ship has loaded 17 batteries from Antwerp
332.0311383742362,Antwerp,Antwerp has 57 batteries left.
332.0868431008481,ship.24,Ship has loaded 2 batteries from Amsterdam
332.0868431008481,Amsterdam,Amsterdam has 60 batteries left.
335.0763224006418,ship.13,loaded 74 containers as cargo in Antwerp
335.1763224006418,ship.13,Ship has loaded 2 batteries from Antwerp
335.1763224006418,Antwerp,Antwerp has 56 batteries left.
338.458998707284,ship.27,loaded 95 containers as cargo in Antwerp
338.93377975867884,ship.12,loaded 82 containers as cargo in Antwerp
339.108998707284,ship.27,Ship has loaded 13 batteries from Antwerp
339.108998707284,Antwerp,Antwerp has 43 batteries left.
339.18377975867884,ship.12,Ship has loaded 5 batteries from Antwerp
339.18377975867884,Antwerp,Antwerp has 38 batteries left.
339.3305060687341,ship.14,loaded 75 containers as cargo in Liege
339.6305060687341,ship.14,Ship has loaded 6 batteries from Liege
339.6305060687341,Liege,Liege has 92 batteries left.
344.48684310084815,ship.24,loaded 87 containers as cargo in Rotterdam
344.6368431008481,ship.24,Ship has loaded 3 batteries from Rotterdam
344.6368431008481,Rotterdam,Rotterdam has 103 batteries left.
345.9263224006418,ship.13,loaded 59 containers as cargo in Brussels
346.0763224006418,ship.13,Ship has loaded 3 batteries from Brussels
346.0763224006418,Brussels,Brussels has 99 batteries left.
349.6871017498306,ship.26,loaded 80 containers as cargo in Amsterdam
349.78710174983064,ship.26,Ship has loaded 2 batteries from Amsterdam
349.78710174983064,Amsterdam,Amsterdam has 60 batteries left.
350.4065004579972,ship.1,loaded 56 containers as cargo in Rotterdam
350.5065004579972,ship.1,Ship has loaded 2 batteries from Rotterdam
350.5065004579972,Rotterdam,Rotterdam has 117 batteries left.
351.90760263232715,ship.19,loaded 69 containers as cargo in Duisburg
352.80574475904365,ship.18,loaded 85 containers as cargo in Duisburg
352.90760263232715,ship.19,Ship has loaded 20 batteries from Duisburg
352.90760263232715,Duisburg,Duisburg has 56 batteries left.
353.15574475904367,ship.18,Ship has loaded 7 batteries from Duisburg
353.15574475904367,Duisburg,Duisburg has 49 batteries left.
354.05509399016137,ship.4,loaded 52 containers as cargo in Moerdijk
354.1550939901614,ship.4,Ship has loaded 2 batteries from Moerdijk
354.1550939901614,Moerdijk,Moerdijk has 98 batteries left.
357.1022455813145,ship.29,loaded 98 containers as cargo in Dordrecht
357.3022455813145,ship.29,Ship has loaded 4 batteries from Dordrecht
357.3022455813145,Dordrecht,Dordrecht has 95 batteries left.
358.5837797586788,ship.12,loaded 53 containers as cargo in Velsen
358.7101902376869,ship.2,loaded 92 containers as cargo in Antwerp
358.8101902376869,ship.2,Ship has loaded 2 batteries from Antwerp
358.8101902376869,Antwerp,Antwerp has 71 batteries left.
358.8337797586788,ship.12,Ship has loaded 5 batteries from Velsen
358.8337797586788,Velsen,Velsen has 100 batteries left.
359.59624444906086,ship.22,loaded 67 containers as cargo in Strasbourg
359.78449816108946,ship.5,loaded 82 containers as cargo in Duisburg
360.08449816108947,ship.5,Ship has loaded 6 batteries from Duisburg
360.08449816108947,Duisburg,Duisburg has 50 batteries left.
360.5263224006418,ship.13,loaded 71 containers as cargo in Terneuzen
360.54624444906085,ship.22,Ship has loaded 19 batteries from Strasbourg
360.54624444906085,Strasbourg,Strasbourg has 74 batteries left.
360.6263224006418,ship.13,Ship has loaded 2 batteries from Terneuzen
360.6263224006418,Terneuzen,Terneuzen has 97 batteries left.
361.7848493130317,ship.28,loaded 58 containers as cargo in Vlissingen
362.10650045799724,ship.1,loaded 74 containers as cargo in Amsterdam
362.10790851583045,ship.7,loaded 51 containers as cargo in Paris
362.20650045799727,ship.1,Ship has loaded 2 batteries from Amsterdam
362.20650045799727,Amsterdam,Amsterdam has 60 batteries left.
362.3348493130317,ship.28,Ship has loaded 11 batteries from Vlissingen
362.3348493130317,Vlissingen,Vlissingen has 75 batteries left.
362.7579085158304,ship.7,Ship has loaded 13 batteries from Paris
362.7579085158304,Paris,Paris has 74 batteries left.
362.8471727354008,ship.14,loaded 90 containers as cargo in Vlissingen
362.9217606568281,ship.4,loaded 64 containers as cargo in Rotterdam
363.0471727354008,ship.14,Ship has loaded 4 batteries from Vlissingen
363.0471727354008,Vlissingen,Vlissingen has 71 batteries left.
363.1717606568281,ship.4,Ship has loaded 5 batteries from Rotterdam
363.1717606568281,Rotterdam,Rotterdam has 120 batteries left.
363.3887950972434,ship.17,loaded 57 containers as cargo in Rotterdam
363.6387950972434,ship.17,Ship has loaded 5 batteries from Rotterdam
363.6387950972434,Rotterdam,Rotterdam has 115 batteries left.
363.6871017498307,ship.26,loaded 96 containers as cargo in Rotterdam
363.88710174983066,ship.26,Ship has loaded 4 batteries from Rotterdam
363.88710174983066,Rotterdam,Rotterdam has 111 batteries left.
367.12696308656786,ship.23,loaded 66 containers as cargo in Cologne
367.62696308656786,ship.23,Ship has loaded 10 batteries from Cologne
367.62696308656786,Cologne,Cologne has 107 batteries left.
372.4184723340486,ship.3,loaded 81 containers as cargo in Antwerp
372.5929890673085,ship.13,loaded 85 containers as cargo in Antwerp
372.7184723340486,ship.3,Ship has loaded 6 batteries from Antwerp
372.7184723340486,Antwerp,Antwerp has 71 batteries left.
373.0929890673085,ship.13,Ship has loaded 10 batteries from Antwerp
373.0929890673085,Antwerp,Antwerp has 61 batteries left.
375.2522455813144,ship.29,loaded 53 containers as cargo in Sittard
375.6522455813144,ship.29,Ship has loaded 8 batteries from Sittard
375.6522455813144,Sittard,Sittard has 73 batteries left.
376.2890530280639,ship.9,loaded 68 containers as cargo in Moerdijk
377.1890530280639,ship.9,Ship has loaded 18 batteries from Moerdijk
377.1890530280639,Moerdijk,Moerdijk has 95 batteries left.
377.19532009478644,ship.16,loaded 85 containers as cargo in Velsen
377.21711309201214,ship.12,loaded 55 containers as cargo in Terneuzen
377.3453200947864,ship.16,Ship has loaded 3 batteries from Velsen
377.3453200947864,Velsen,Velsen has 103 batteries left.
377.46711309201214,ship.12,Ship has loaded 5 batteries from Terneuzen
377.46711309201214,Terneuzen,Terneuzen has 97 batteries left.
377.4724114257104,ship.18,loaded 81 containers as cargo in Rotterdam
377.8224114257104,ship.18,Ship has loaded 7 batteries from Rotterdam
377.8224114257104,Rotterdam,Rotterdam has 111 batteries left.
379.29233204061734,ship.27,loaded 61 containers as cargo in Paris
380.29233204061734,ship.27,Ship has loaded 20 batteries from Paris
380.29233204061734,Paris,Paris has 67 batteries left.
380.53896906080314,ship.15,loaded 90 containers as cargo in Duisburg
380.88896906080316,ship.15,Ship has loaded 7 batteries from Duisburg
380.88896906080316,Duisburg,Duisburg has 51 batteries left.
382.0550939901614,ship.4,loaded 94 containers as cargo in Sittard
382.35509399016144,ship.4,Ship has loaded 6 batteries from Sittard
382.35509399016144,Sittard,Sittard has 72 batteries left.
386.9013136498064,ship.11,loaded 51 containers as cargo in Delfzijl
387.4013136498064,ship.11,Ship has loaded 10 batteries from Delfzijl
387.4013136498064,Delfzijl,Delfzijl has 95 batteries left.
391.1913619329676,ship.6,loaded 67 containers as cargo in Amsterdam
391.4413619329676,ship.6,Ship has loaded 5 batteries from Amsterdam
391.4413619329676,Amsterdam,Amsterdam has 58 batteries left.
395.551805667382,ship.3,loaded 87 containers as cargo in Amsterdam
395.901805667382,ship.3,Ship has loaded 7 batteries from Amsterdam
395.901805667382,Amsterdam,Amsterdam has 51 batteries left.
396.3676891718308,ship.21,loaded 81 containers as cargo in Rotterdam
396.46768917183084,ship.21,Ship has loaded 2 batteries from Rotterdam
396.46768917183084,Rotterdam,Rotterdam has 116 batteries left.
399.3602964199012,ship.23,loaded 84 containers as cargo in Antwerp
399.7602964199012,ship.23,Ship has loaded 8 batteries from Antwerp
399.7602964199012,Antwerp,Antwerp has 63 batteries left.
404.32632240064186,ship.13,loaded 55 containers as cargo in Cologne
404.4556357274699,ship.15,loaded 61 containers as cargo in Rotterdam
404.72632240064183,ship.13,Ship has loaded 8 batteries from Cologne
404.72632240064183,Cologne,Cologne has 111 batteries left.
404.8056357274699,ship.15,Ship has loaded 7 batteries from Rotterdam
404.8056357274699,Rotterdam,Rotterdam has 116 batteries left.
406.10509399016144,ship.4,loaded 63 containers as cargo in Duisburg
406.5050939901614,ship.4,Ship has loaded 8 batteries from Duisburg
406.5050939901614,Duisburg,Duisburg has 49 batteries left.
407.69386299707145,ship.8,loaded 74 containers as cargo in Liege
407.7755298032079,ship.20,loaded 58 containers as cargo in Karlsruhe
408.3438629970714,ship.8,Ship has loaded 13 batteries from Liege
408.3438629970714,Liege,Liege has 93 batteries left.
408.55565129472757,ship.10,loaded 91 containers as cargo in Liege
408.62552980320794,ship.20,Ship has loaded 17 batteries from Karlsruhe
408.62552980320794,Karlsruhe,Karlsruhe has 88 batteries left.
408.95565129472755,ship.10,Ship has loaded 8 batteries from Liege
408.95565129472755,Liege,Liege has 85 batteries left.
410.7576026323271,ship.19,loaded 68 containers as cargo in Paris
411.55760263232713,ship.19,Ship has loaded 16 batteries from Paris
411.55760263232713,Paris,Paris has 71 batteries left.
411.62469526630093,ship.6,loaded 93 containers as cargo in Terneuzen
411.8246952663009,ship.6,Ship has loaded 4 batteries from Terneuzen
411.8246952663009,Terneuzen,Terneuzen has 100 batteries left.
412.3492721871097,ship.7,loaded 75 containers as cargo in Antwerp
412.4992721871097,ship.7,Ship has loaded 3 batteries from Antwerp
412.4992721871097,Antwerp,Antwerp has 73 batteries left.
412.51952168843235,ship.0,loaded 74 containers as cargo in Cologne
412.9195216884323,ship.0,Ship has loaded 8 batteries from Cologne
412.9195216884323,Cologne,Cologne has 118 batteries left.
413.2507242967861,ship.2,loaded 98 containers as cargo in Terneuzen
413.5007242967861,ship.2,Ship has loaded 5 batteries from Terneuzen
413.5007242967861,Terneuzen,Terneuzen has 95 batteries left.
417.21291111572754,ship.22,loaded 70 containers as cargo in Velsen
417.3629111157275,ship.22,Ship has loaded 3 batteries from Velsen
417.3629111157275,Velsen,Velsen has 109 batteries left.
419.52316372006493,ship.26,loaded 72 containers as cargo in Vlissingen
419.82316372006494,ship.26,Ship has loaded 6 batteries from Vlissingen
419.82316372006494,Vlissingen,Vlissingen has 69 batteries left.
420.6184723340487,ship.3,loaded 51 containers as cargo in Neuss
420.7184723340487,ship.3,Ship has loaded 2 batteries from Neuss
420.7184723340487,Neuss,Neuss has 103 batteries left.
422.3260027040513,ship.1,loaded 68 containers as cargo in Rotterdam
423.0760027040513,ship.1,Ship has loaded 15 batteries from Rotterdam
423.0760027040513,Rotterdam,Rotterdam has 103 batteries left.
423.10096168891306,ship.12,loaded 85 containers as cargo in Amsterdam
423.40096168891307,ship.12,Ship has loaded 6 batteries from Amsterdam
423.40096168891307,Amsterdam,Amsterdam has 55 batteries left.
427.43260552044296,ship.7,loaded 74 containers as cargo in Rotterdam
428.18260552044296,ship.7,Ship has loaded 15 batteries from Rotterdam
428.18260552044296,Rotterdam,Rotterdam has 98 batteries left.
429.16291111572747,ship.22,loaded 55 containers as cargo in Rotterdam
429.30563572746996,ship.15,loaded 66 containers as cargo in Delfzijl
429.31029641990114,ship.23,loaded 99 containers as cargo in Duisburg
429.60563572747,ship.15,Ship has loaded 6 batteries from Delfzijl
429.60563572747,Delfzijl,Delfzijl has 98 batteries left.
429.6246952663009,ship.6,loaded 99 containers as cargo in Rotterdam
429.7102964199011,ship.23,Ship has loaded 8 batteries from Duisburg
429.7102964199011,Duisburg,Duisburg has 49 batteries left.
429.77469526630085,ship.6,Ship has loaded 3 batteries from Rotterdam
429.77469526630085,Rotterdam,Rotterdam has 95 batteries left.
429.88607713466865,ship.25,loaded 83 containers as cargo in Ludwigshafen
430.11291111572746,ship.22,Ship has loaded 19 batteries from Rotterdam
430.11291111572746,Rotterdam,Rotterdam has 76 batteries left.
430.78607713466863,ship.25,Ship has loaded 18 batteries from Ludwigshafen
430.78607713466863,Ludwigshafen,Ludwigshafen has 97 batteries left.
431.6263224006418,ship.13,loaded 91 containers as cargo in Amsterdam
431.8763224006418,ship.13,Ship has loaded 5 batteries from Amsterdam
431.8763224006418,Amsterdam,Amsterdam has 63 batteries left.
432.53905302806385,ship.9,loaded 85 containers as cargo in Strasbourg
433.1840576301194,ship.2,loaded 52 containers as cargo in Amsterdam
433.28405763011943,ship.2,Ship has loaded 2 batteries from Amsterdam
433.28405763011943,Amsterdam,Amsterdam has 61 batteries left.
433.48905302806384,ship.9,Ship has loaded 19 batteries from Strasbourg
433.48905302806384,Strasbourg,Strasbourg has 70 batteries left.
434.7865012820675,ship.14,loaded 52 containers as cargo in Rotterdam
434.9865012820675,ship.14,Ship has loaded 4 batteries from Rotterdam
434.9865012820675,Rotterdam,Rotterdam has 76 batteries left.
435.9268554246679,ship.24,loaded 98 containers as cargo in Antwerp
436.3268554246679,ship.24,Ship has loaded 8 batteries from Antwerp
436.3268554246679,Antwerp,Antwerp has 68 batteries left.
439.1020280031939,ship.28,loaded 95 containers as cargo in Cologne
439.50202800319386,ship.28,Ship has loaded 8 batteries from Cologne
439.50202800319386,Cologne,Cologne has 124 batteries left.
439.8825989773876,ship.17,loaded 87 containers as cargo in Sittard
440.1325989773876,ship.17,Ship has loaded 5 batteries from Sittard
440.1325989773876,Sittard,Sittard has 72 batteries left.
441.0949687079003,ship.5,loaded 95 containers as cargo in Amsterdam
441.44496870790033,ship.5,Ship has loaded 7 batteries from Amsterdam
441.44496870790033,Amsterdam,Amsterdam has 60 batteries left.
444.60466289673235,ship.16,loaded 76 containers as cargo in Rotterdam
444.7046628967324,ship.16,Ship has loaded 2 batteries from Rotterdam
444.7046628967324,Rotterdam,Rotterdam has 77 batteries left.
445.80802859963416,ship.6,loaded 72 containers as cargo in Antwerp
446.10802859963417,ship.6,Ship has loaded 6 batteries from Antwerp
446.10802859963417,Antwerp,Antwerp has 65 batteries left.
448.77719633040476,ship.8,loaded 91 containers as cargo in Paris
449.5771963304048,ship.8,Ship has loaded 16 batteries from Paris
449.5771963304048,Paris,Paris has 68 batteries left.
449.8723023941366,ship.15,loaded 68 containers as cargo in Amsterdam
450.22230239413665,ship.15,Ship has loaded 7 batteries from Amsterdam
450.22230239413665,Amsterdam,Amsterdam has 59 batteries left.
451.0148218309717,ship.18,loaded 98 containers as cargo in Duisburg
451.4148218309717,ship.18,Ship has loaded 8 batteries from Duisburg
451.4148218309717,Duisburg,Duisburg has 48 batteries left.
457.6102964199011,ship.23,loaded 51 containers as cargo in Antwerp
457.7546628967324,ship.16,loaded 83 containers as cargo in Amsterdam
457.76029641990107,ship.23,Ship has loaded 3 batteries from Antwerp
457.76029641990107,Antwerp,Antwerp has 70 batteries left.
458.2421964698746,ship.20,loaded 56 containers as cargo in Rotterdam
458.5046628967324,ship.16,Ship has loaded 15 batteries from Amsterdam
458.5046628967324,Amsterdam,Amsterdam has 46 batteries left.
458.6421964698746,ship.20,Ship has loaded 8 batteries from Rotterdam
458.6421964698746,Rotterdam,Rotterdam has 97 batteries left.
459.19093596566046,ship.19,loaded 82 containers as cargo in Rotterdam
